,address,location,latitude,longtitude
972,제주특별자치도 제주시 서광로28길52,(도남동 923-5 복개천주차장),33.496904,126.529237
973,제주특별자치도 제주시 광양14길 17-19,(이도2동1188-27 복개주차장),33.497192,126.529598
974,제주특별자치도 제주시 신성로2길17,(도남동 51-25 보현사 뒤 남서측(동양월마트 앞),33.495807,126.523325
975,제주특별자치도 제주시 신성로2길 34,신성로2길 34(도남동 51-25 보현사 뒤 남동측),33.495182,126.524978
976,제주특별자치도 제주시 도남로10길 35-4,(도남연립주택 서측벽(꼬마세상어린이집 앞),33.494693,126.524076
977,제주특별자치도 제주시 신성로4길 37,(성환빌라B동 서측 골목 코너(도남1차e-편한@ 남측),33.494046,126.522396
978,제주특별자치도 제주시 도남동 55,도남초교 북동측 사거리,33.493911,126.527026
979,제주특별자치도 제주시 신성로6길 29-2,(한양주택 가동 서측(도남초등학교 남측),33.492704,126.525295
980,제주특별자치도 제주시 도남로8길 19-2,(청룡사 남측),33.493317,126.526969
981,제주특별자치도 제주시 도남로13길 4,(도남동 82-2 도남우체국북측),33.492749,126.528814
982,제주특별자치도 제주시 신성로10길 37,(수선화아파트 북동측 골목 입구),33.493684,126.530846
983,제주특별자치도 제주시 신성로12길 17,(아람가든 앞 공영주차장 서측),33.495953,126.531305
984,제주특별자치도 제주시 신성로14길 19,(아람가든 앞 공영주차장 동측),33.495917,126.531856
985,제주특별자치도 제주시 고산동산서길 11,(제석사 인근 공원 남측 삼거리),33.494257,126.530862
986,제주특별자치도 제주시 이도이동 1960-3,한일베라체 뒤 공영주차장,33.494345,126.546216
987,제주특별자치도 제주시 도남동 664-6,우정빌라 북서측 골목입구(국민연금 공단 북측 주차장 옆),33.490428,126.52733
988,제주특별자치도 제주시 서광로28길 35,(도남동 1944 복개주차장 인근),33.498126,126.528349
989,제주특별자치도 제주시 도남동 65-3,한솔새마을금고 남측 삼거리(우정탕 맞은편 주차장,33.491430,126.528445
990,제주특별자치도 제주시 도남로17길7,(수선화아파트 1차가동 북측 공원 서측),33.490369,126.529798
991,제주특별자치도 제주시 도남로17길7,(수선화아파트 1차가동 북측 공원 서측),33.490369,126.529798
992,제주특별자치도 제주시 독짓골6길18,(보덕사극락전 서측 삼거리(아산빌라 맞은편),33.491642,126.531757
993,제주특별자치도 제주시 독짓골8길 57,(이도주공 3단지 서측 그린물류 맞은편),33.489930,126.531234
994,제주특별자치도 제주시 독짓골8길 31,(보덕사 남측 ),33.491167,126.532669
995,제주특별자치도 제주시 구남로7길 4,(속편한내과 서측),33.493713,126.532729
996,제주특별자치도 제주시 구남로7길 13,(속편한내과 남측),33.493788,126.533603
997,제주특별자치도 제주시 구남로7길 42-1,(할매추어탕 서측 무료주차장),33.491771,126.535271
998,제주특별자치도 제주시 동광로4길 3,백성원해장국 앞,33.501206,126.531366
999,제주특별자치도 제주시 가령로4길 11,(동자치센터 서측 공원 북측),33.497128,126.534201
1000,제주특별자치도 제주시 이도이동 857-3,동부경찰서 북서측 다리옆,33.503214,126.534985
1001,제주특별자치도 제주시 이도이동 1212-14,동부경찰서 서측 하천변,33.502089,126.536013
1002,제주특별자치도 제주시 동광로6길 17,(시청5별관 동측),33.500594,126.532658
1003,제주특별자치도 제주시 광양11길 10-1,광양11길 10-1(이도2동 1178-7 시청본관 뒤),33.499287,126.531388
1004,제주특별자치도 제주시 광양11길24,광양11길24(이도2동1177-5 시청제2별관 뒤),33.499931,126.532497
1005,제주특별자치도 제주시 남광로4길 33,남광로4길 33(중앙여고 동쪽 주차장),33.491105,126.540598
1006,제주특별자치도 제주시 고산동산 3길 24,고산동산 3길 24(굿모닝아파트 삼거리),33.498151,126.533592
1007,제주특별자치도 제주시 고산동산 3길 5,고산동산 3길 5(자치경찰단 북동측),33.497102,126.532676
1008,제주특별자치도 제주시 가령로 68,한국전력공사? 주전력소 주차장 입구,33.498441,126.536215
1009,제주특별자치도 제주시 남광로 2길 49-27,남광로 2길 49-27(탐라중학교 서측 옛 황금갈비 무료주차장 119번 옆),33.490361,126.542638
1010,제주특별자치도 제주시 고산동산5길 24,고산동산5길 24(이도2동자치센터 남측),33.496654,126.535381
1011,제주특별자치도 제주시 가령로 68,한국전력공사? 주전력소 주차장 입구,33.498441,126.536215
1012,제주특별자치도 제주시 오복2길 27,오복2길 27(이도2동950-1장미2차A맞은편),33.493728,126.536703
1013,제주특별자치도 제주시 남광북3길 18-15,남광북3길 18-15(경원빌라 맞은편 공원 동측),33.494298,126.537292
1014,제주특별자치도 제주시 구남로6길55-1,구남로6길55-1 (광명광고 북측 주차장),33.486611,126.537668
1015,제주특별자치도 제주시 구남로6길55-1,구남로6길55-1 (광명광고 북측 주차장),33.486611,126.537668
1016,제주특별자치도 제주시 서광로28길 38,서광로28길 38(이도2동1796-3 복개주차장),33.497672,126.528242
1017,제주특별자치도 제주시 동광로16길8,동광로16길8(미래상호신용금고 남동측 사거리),33.505148,126.538882
1018,제주특별자치도 제주시 가령골1길 5,가령골1길 5 (영보맨션 삼거리),33.503657,126.53774
1019,제주특별자치도 제주시 서광로26길 38-1,서광로26길 38-1(청암연립 입구),33.496586,126.524472
1020,제주특별자치도 제주시 가령로 33,동부경찰서 후문 남측,33.501147,126.536936
1021,제주특별자치도 제주시 가령로 33,동부경찰서 후문 남측,33.501147,126.536936
1022,제주특별자치도 제주시 청귤로1길 40,청귤로1길 40(월드컵식당 남동측(동여중 서측 하천 건너편)),33.502081,126.538755
1023,제주특별자치도 제주시 신설로5길 38,신설로5길 38 (한마음병원 남측 공원),33.495690,126.546987
1024,제주특별자치도 제주시 청귤로 7길2,청귤로 7길2(색동나라어린이집 남측),33.499028,126.539109
1025,제주특별자치도 제주시 구남동6길6,구남동6길6(남문주유소 뒷편(먹돌식당 맞은편)) 118번 옆,33.488780,126.538425
1026,제주특별자치도 제주시 정든로1길 36,탐라교회옆 공원,33.497333,126.541075
1027,제주특별자치도 제주시 정든로1길 18,정든로1길 18(제주마린 뒤 하천산책로변),33.499238,126.54154
1028,제주특별자치도 제주시 정든로3길 28,정든로3길 28(제주일보동부지구 코너),33.499256,126.542081
1029,제주특별자치도 제주시 정든로1길 36,탐라교회옆 공원,33.497333,126.541075
1030,제주특별자치도 제주시 정든로3길 8,정든로3길 9(제주소년소녀합창단 남측),33.497578,126.541739
1031,제주특별자치도 제주시 정든로 61,정든로 61 (지방노동사무소 뒤 주차장맞은편),33.499303,126.543952
1032,제주특별자치도 제주시 이도2동 1986-5,이도2동 1986-5(21세기 병원 동측 공영주차장 106번 옆),33.491636,126.537751
1033,제주특별자치도 제주시 이도공원길 37,이도공원길 37(대한불교태고종제주교구성심사 맞은편),33.498203,126.544031
1034,제주특별자치도 제주시 이도공원동길 15,(이도근린공원 남동측(애니카랜드 맞은편)),33.497210,126.545211
1035,제주특별자치도 제주시 도남로10길 1-5,도남로10길 1-5(청룡사 북동 코너),33.493598,126.527462
1036,제주특별자치도 제주시 오복4길 1,오복4길 1 (제주깎두기 서측 골목),33.496047,126.535912
1037,제주특별자치도 제주시 신설동길 66,신설동길 66 (연북로 동측(신설동로 교차지점),33.492762,126.550612
1038,제주특별자치도 제주시 신설동길 82,신설동길 82 (신설동 경로당),33.492753,126.550604
1039,제주특별자치도 제주시 신설동길 100,신설동길 100(신설동로 162 지역),33.491125,126.551517
1040,제주특별자치도 제주시 구남동 6길 31,구남동 6길 31 이도어린이집 인근 공원 앞,33.488089,126.536286
1041,제주특별자치도 제주시 구남동2길 45-6,구남동2길 45-6(구남동 후니빌 북측 무료주차장(가온어린이집 인근),33.488201,126.534092
1042,제주특별자치도 제주시 청귤로 15,청귤로 15 (이도2동 375-1 공원),33.499802,126.538308
1043,제주특별자치도 제주시 구남동2길 22-11,구남동2길 22-11(이도2동 1998-3 무료주차장),33.488156,126.534108
1044,제주특별자치도 제주시 이도이동 1955-4,한마음병원 남측 탐나마트 인근(이도이동 1955-4인근),33.494054,126.547028
1045,제주특별자치도 제주시 이도이동 1960-3,한일베라체 뒤 공영주차장,33.494345,126.546216
1046,제주특별자치도 제주시 복지로북길 2-20,복지로북길 2-20(시민복지타운 한국은행 동측),33.487912,126.52176
1047,제주특별자치도 제주시 구남로2길 36,구남로2길 36(구남로2길 36 C&J빌 인근),33.486504,126.535314
1048,제주특별자치도 제주시 구남로2길 36,구남로2길 36(구남로2길 36 C&J빌 인근),33.486504,126.535314
1049,제주특별자치도 제주시 구남동2길 51-3,구남동2길 51-3(구남동 김기량성당 남측)116 옆,33.487712,126.533499
1050,제주특별자치도 제주시 구남동2길 51-3,구남동2길 51-3(구남동 김기량성당 남측)101 옆,33.487712,126.533499
1051,제주특별자치도 제주시 신설로2길 9,신설로2길 9 (혜성무지개 타운 맞은편 무료주차장),33.494510,126.542211
1052,제주특별자치도 제주시 신설로6길 2-11,신설로6길 2-11(이도농협 동측 주차장),33.492641,126.543207
1053,제주특별자치도 제주시 남광로2길 7,남광로2길 7(이도2동 1992-7소방서 사거리 LPG충전소 동남측),33.492123,126.537693
1054,제주특별자치도 제주시 이도2동 1986-5,이도2동 1986-5(21세기 병원 동측 공영주차장 84번 옆),33.491636,126.537751
1055,제주특별자치도 제주시 구남로8길 10-2,구남로8길 10-2(제주소방서 뒷편 무료주차장),33.490529,126.53655
1056,제주특별자치도 제주시 이도이동 1993-1,이도이동 1993-1(남광초등학교 서측 주차장),33.492210,126.539076
1057,제주특별자치도 제주시 신설로 16,신설로 16 (한마음공원 서측 인도변),33.494199,126.543525
1058,제주특별자치도 제주시 구남로2길 8,구남로2길 8(탑모라횟집(구남동) 남쪽주차장),33.488537,126.532913
1059,제주특별자치도 제주시 복지로7길 4,복지로7길 4(정부종합청사 앞 주차장(도남동 755-1)),33.488689,126.52594
1060,제주특별자치도 제주시 복지로3길 11-9,복지로3길 11-9(정부종합청사 앞 주차장(도남동 735-1)),33.488461,126.523871
1061,제주특별자치도 제주시 복지로3길 16-1,복지로3길 16-1(정부종합청사 앞 공원(도남동 742)),33.487913,126.522637
1062,제주특별자치도 제주시 청사로1길 18-4,청사로1길 18-4(상공회의소 동측 무료주차장),33.490563,126.520047
1063,제주특별자치도 제주시 복지로9길 28-2,복지로9길 28-2(도남동 748-8 무료주차장 내),33.488822,126.527679
1064,제주특별자치도 제주시 원남6길 42,원남6길 42 (한성베르뜨 빌라 북측),33.485659,126.530044
1065,제주특별자치도 제주시 구남로8길 10-2,구남로8길 10-2(제주소방서 뒷편 무료주차장),33.490529,126.53655
1066,제주특별자치도 제주시 구남동6길6,구남동6길6(남문주유소 뒷편(먹돌식당 맞은편)) 77번 옆,33.488780,126.538425
1067,제주특별자치도 제주시 남광로 2길 49-27,남광로 2길 49-27(탐라중학교 서측 옛 황금갈비 무료주차장 56번 옆),33.490242,126.543284
1068,제주특별자치도 제주시 이도이동 1928-9,신설동 수선화D동앞,33.494794,126.549754
1069,제주특별자치도 제주시 도남동 70 나동 앞,수선화아파트 나동 1차 관리사무소앞,33.490065,126.53063
1070,제주특별자치도 제주시 동광로 86(영화호텔옆),동광로 86(영화호텔옆),33.504725,126.537567
1071,제주특별자치도 제주시 천수로 33(동여중 남동측),천수로 33(동여중 남동측),33.503007,126.540978
1072,제주특별자치도 제주시 청귤로3길 44(학생문화원뒤편),청귤로3길 44(학생문화원뒤편),33.501724,126.542046
1073,제주특별자치도 제주시 도남로4길 6-1(도남창혜빌라 앞),도남로4길 6-1(도남창혜빌라 앞),33.497354,126.525401
1074,제주특별자치도 제주시 신설동길 18(신설동 오랜지팜입구),신설동길 18(신설동 오랜지팜입구),33.497015,126.548196
1075,제주특별자치도 제주시 이도이동 2985-1,이도초교 후문 서측 교량 옆,33.487694,126.530445
1076,제주특별자치도 제주시 승천로 22,승천로 22(일중 후문 입구),33.495842,126.539502
1077,제주특별자치도 제주시 남광북1길 8,남광북1길 8(동진자동차공업사 맞은편),33.494558,126.535592
1078,제주특별자치도 제주시 신성로10길 37,신성로10길 37(수선화아파트 북동측 골목 입구),33.493432,126.530605
1079,제주특별자치도 제주시 서사로24길 6 앞,한라일보 서측,33.498316,126.519057
1080,제주특별자치도 제주시 서사로24길 24 앞,제2삼오교 서측,33.295415,126.310354
1081,제주특별자치도 제주시 삼오길 9 서측,예하게스트하우스 서측,33.295774,126.310168
1082,제주특별자치도 제주시 삼오길 19 옆,삼화주유소 남측,33.295756,126.310828
1083,제주특별자치도 제주시 서사로21길 15 옆,동명탕 동측,33.295569,126.311744
1084,제주특별자치도 제주시 서광로18길 5-12 옆,고방림내과 서측,33.295694,126.311834
1085,제주특별자치도 제주시 서광로 260 옆,보석철물 서측,33.295891,126.312732
1086,제주특별자치도 제주시 서사로 126 북측,삼미기업 북측,33.300457,126.311079
1087,제주특별자치도 제주시 삼도1동 505 서측,중앙어린이놀이터 서측,33.300461,126.305606
1088,제주특별자치도 제주시 평전3길 1 옆,민범주택 서측,33.300576,126.310747
1089,제주특별자치도 제주시 서사로18길 40 서측,중앙초등학교 서측,33.301132,126.305302
1090,제주특별자치도 제주시 동주민센터(528-17) 동측,삼도1동주민센터 동측,33.301322,126.310619
1091,제주특별자치도 제주시 서사로19길 35 앞,태광하이츠빌 남측,33.300392,126.312489
1092,제주특별자치도 제주시 서사로19길 27 동측,성결교회 동측,33.300486,126.312299
1093,제주특별자치도 제주시 광양4길 32 서측,탐라장애인종합복지관 서측,33.300514,126.312848
1094,제주특별자치도 제주시 삼도1동 547-11 남측,용천어린이놀이터 남측,33.300725,126.311899
1095,제주특별자치도 제주시 서사로 115 남측,동양월마트 남측,33.300711,126.311218
1096,제주특별자치도 제주시 서사로15길 27 동측,용천소공원 서측,33.300937,126.312278
1097,제주특별자치도 제주시 전농로 88 남측,제주교육인터넷방송국 남측,33.301339,126.312308
1098,제주특별자치도 제주시 전농로 88 서측,제주교육인터넷방송국 서측,33.301394,126.311867
1099,제주특별자치도 제주시 서사로 84 서측,진영마트서사라점 서측,33.301812,126.310938
1100,제주특별자치도 제주시 전농로1길 9 북측,삼남주유소 동측,33.301979,126.305295
1101,제주특별자치도 제주시 전농로1길 26앞,미래컨벤션센터 동측,33.302357,126.305574
1102,제주특별자치도 제주시 삼도1동 785-1 북측,서사라어린이놀이터 북측,33.302259,126.310887
1103,제주특별자치도 제주시 전농로1길 50 서측,삼도1동노인회관 서측,33.302882,126.310133
1104,제주특별자치도 제주시 서사로 56 서측,NH농협제주지역본부 서측,33.302898,126.310953
1105,제주특별자치도 제주시 서사로 28 북측,삼성전자디지털프라자 제주삼도점 북측,33.303647,126.311003
1106,제주특별자치도 제주시 삼도1동 519 앞,뉴월드마트서사라점  남측,33.300168,126.310443
1107,제주특별자치도 제주시 전농로9길 7,중앙여중서쪽,33.505046,126.520529
1108,제주특별자치도 제주시 전농로11길 10,중앙여중동쪽,33.512065,126.533308
1109,제주특별자치도 제주시 중앙로26길 25,미듬아뜨리에 아파트,33.505299,126.522682
1110,제주특별자치도 제주시 남성로26길 26,남성경로당 북쪽,33.504618,126.525436
1111,제주특별자치도 제주시 남성로22길 37,보쌈집 북쪽,33.505825,126.522353
1112,제주특별자치도 제주시 서사로7길 5,비젼교회 서쪽,33.507122,126.520582
1113,제주특별자치도 제주시 서사로7길 5,비젼교회 서쪽,33.507122,126.520582
1114,제주특별자치도 제주시 남성로26길 28,남성방범초소 북쪽,33.507223,126.522878
1115,제주특별자치도 제주시 남성로26길 12,참이슬아파트 동쪽,33.507906,126.523591
1116,제주특별자치도 제주시 남성로154-6,구 전승화외과 남쪽,33.50868,126.521891
1117,제주특별자치도 제주시 남성로22길 2,남초등학교 남쪽,33.509082,126.521022
1118,제주특별자치도 제주시 남성로23길 15,구제대병원 서쪽,33.510419,126.521983
1119,제주특별자치도 제주시 남성로143-19,남초등학교 서쪽,33.510265,126.520451
1120,제주특별자치도 제주시 관덕로2길 13,구 현대극장 서쪽,33.511648,126.52051
1121,제주특별자치도 제주시 관덕로4길 9,향사당 서쪽,33.512176,126.521371
1122,제주특별자치도 제주시 관덕로6길 11,모이세해장국 서쪽,33.512169,126.522051
1123,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.512159,126.523457
1124,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.512159,126.523457
1125,제주특별자치도 제주시 중앙로8길 13,목관아지 서쪽,33.51422,126.521513
1126,제주특별자치도 제주시 관덕로3길 13-1,북초등학교 정문,33.514595,126.522848
1127,제주특별자치도 제주시 무근성3길,타젠바이크 정면,33.513485,126.518408
1128,제주특별자치도 제주시 무근성길 40-1,무근성슈퍼 북쪽,33.514622,126.519973
1129,제주특별자치도 제주시 무근성1길 10,무근성경로당 동쪽,33.514748,126.51934
1130,제주특별자치도 제주시 탑동로9길 18,119센터 동쪽,33.516618,126.517887
1131,제주특별자치도 제주시 탑동로9길7,라마다호텔 남쪽,33.517594,126.517752
1132,제주특별자치도 제주시 탑동로13길 39,미화빌라 남쪽,33.516782,126.520695
1133,제주특별자치도 제주시 탑동로3길 8,미화빌라 동쪽,33.516719,126.52055
1134,제주특별자치도 제주시 탑동로3길 28,우체국택배 서쪽담,33.515914,126.522151
1135,제주특별자치도 제주시 북성로 33,북초등학교 북쪽 공용주차장,33.515617,126.520582
1136,제주특별자치도 제주시 탑동로4길 66,이마트주차장,33.518157,126.521926
1137,제주특별자치도 제주시 무근성3길 66,전복김밥 동쪽 주차장,33.515389,126.518244
1138,제주특별자치도 제주시 중앙로22길 11,칼빌딩 서쪽,33.504952,126.525143
1139,제주특별자치도 제주시,제주중학교 교문 안쪽,33.511248,126.516413
1140,제주특별자치도 제주시 흥운길 73 맞은편,용연다리서측,33.514890,126.513646
1141,제주특별자치도 제주시 용두암길 58 맞은편,제2한천교 앞,33.511427,126.511804
1142,제주특별자치도 제주시 흥운길 55-9 서측,꼬마숲 어린이집 좌측,33.514029,126.512117
1143,제주특별자치도 제주시 용담로1길 18 맞은편,사대부고 동측,33.513685,126.510473
1144,제주특별자치도 제주시 성화로6길 50,서초교 후문,33.511272,126.510428
1145,제주특별자치도 제주시 흥운길 28,흥운마을회관 내,33.511169,126.512177
1146,제주특별자치도 제주시 용화로 52,용담킹마트 서측,33.509566,126.508781
1147,제주특별자치도 제주시 용화로 37 동측,헤어아트미용실 옆,33.509906,126.507655
1148,제주특별자치도 제주시 성화로1길 5,성화연립동측,33.512630,126.504136
1149,제주특별자치도 제주시 용화로9길 14 앞,한울미용실 앞,33.510641,126.508032
1150,제주특별자치도 제주시 용화로5길 24,,33.512288,126.506629
1151,제주특별자치도 제주시 성화로10길 15 맞은편,,33.512235,126.506666
1152,제주특별자치도 제주시 용해로 65 남측,할망곰탕 남측,33.510711,126.503354
1153,제주특별자치도 제주시 성화로5길 11 서측,유성주택서측,33.512831,126.504108
1154,제주특별자치도 제주시 용마로1 맞은편,,33.513307,126.505879
1155,제주특별자치도 제주시 용마로2길 36,현대2차아파트 남쪽,33.514187,126.507929
1156,제주특별자치도 제주시 용마로3길 11 맞은편,,33.515060,126.506172
1157,제주특별자치도 제주시 용마서2길 13 서측,,33.514443,126.50432
1158,제주특별자치도 제주시 용마서1길 27,,33.515738,126.505107
1159,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,33.518021,126.499683
1160,제주특별자치도 제주시 용담3동 1071,"레포츠공원주차장(20, 21번 나란히 서있음)",33.518021,126.499683
1161,제주특별자치도 제주시 서해안로 456-12,어영마을회관 남측,33.518523,126.489027
1162,제주특별자치도 제주시 용문로 158-3 동측,,33.508615,126.510848
1163,제주특별자치도 제주시 용문로20길 16 동측,제주은행동측골목,33.507864,126.511181
1164,제주특별자치도 제주시 용문로18길 27 서측,,33.505912,126.510592
1165,제주특별자치도 제주시 용원1길 18,시계바늘어린이집 앞,33.504634,126.51014
1166,제주특별자치도 제주시 월성로4길 65 맞은편,,33.499084,126.499577
1167,제주특별자치도 제주시 한천로37 서측골목,,33.502209,126.509397
1168,제주특별자치도 제주시 용원길 19 서측,,33.502242,126.507254
1169,제주특별자치도 제주시 한천로 22 서측,,33.501274,126.508102
1170,제주특별자치도 제주시 월성로4길 54 맞은편,,33.501721,126.505174
1171,제주특별자치도 제주시 명신3길 5 남측,,33.499521,126.502582
1172,제주특별자치도 제주시 월성로4길 54 맞은편,,33.499649,126.500732
1173,제주특별자치도 제주시 월성로4길 16 맞은편,,33.502127,126.504006
1174,제주특별자치도 제주시 월성로2길 3 북측,,33.503748,126.50418
1175,제주특별자치도 제주시 용해로 147,,33.504755,126.506967
1176,제주특별자치도 제주시 용문로11길 15 동측,,33.506887,126.50697
1177,제주특별자치도 제주시 용문로17길 6 동측,,33.507701,126.50904
1178,제주특별자치도 제주시 용문로17길 27 남측,,33.507762,126.506877
1179,제주특별자치도 제주시 용문로17길 25,한라요양원 우측,33.508531,126.506006
1180,제주특별자치도 제주시 용담로1길 33,현대4차아파트 내,33.515915,126.507093
1181,제주특별자치도 제주시 용화로10길 8,,33.509126,126.507749
1182,제주특별자치도 제주시 용문로157 북측,,33.508628,126.510039
1183,제주특별자치도 제주시 용화로 6-9,,33.509099,126.504213
1184,제주특별자치도 제주시 용문로 88 남측,,33.503332,126.504958
1185,제주특별자치도 제주시 어영길 1-1,,33.519673,126.49412
1186,제주특별자치도 제주시 서해안로 687-1,,33.515706,126.512306
1187,제주특별자치도 제주시 서천길 5-1,정성원룸 주차장,33.502127,126.511086
1188,제주특별자치도 제주시 용담로 58,사대부고 남측,33.512831,126.508832
1189,제주특별자치도 제주시 서해안로 376,화이트하우스 옆,33.51237,126.484201
1190,제주특별자치도 제주시 용한로3 동측,복개천 주차장,33.510063,126.512048
1191,제주특별자치도 제주시 성화로4길 46,,33.510533,126.510482
1192,제주특별자치도 제주시 용화로4길 1,돈돈이네식당 옆 4거리,33.509991,126.504697
1193,제주특별자치도 제주시 용화로5길 7,영보맨션 가동 남측,33.510533,126.506291
1194,제주특별자치도 제주시 용화로5길 8,영보맨션 나동 앞,33.510396,126.50586
1195,제주특별자치도 제주시 용화로5길 13,남양맨션다동 앞,33.510507,126.506039
1196,제주특별자치도 제주시 용담로 36,미화빌라입구,33.512751,126.506775
1197,제주특별자치도 제주시 용담로5길 5,현대2차아파트 내,33.512996,126.508131
1198,제주특별자치도 제주시 용담로5길 25,현대1차아파트 내,33.515623,126.508299
1199,제주특별자치도 제주시 서해안로 660 동측,,33.516424,126.50791
1200,제주특별자치도 제주시 용해로 16,용마마을회관 좌측,33.515877,126.50236
1201,제주특별자치도 제주시 공항로1길 6,공항입구 교차로 남서쪽 골목,33.504715,126.500158
1202,제주특별자치도 제주시 서해안로 572,,33.519629,126.498966
1203,제주특별자치도 제주시 서해안로 546 동측,,33.519914,126.496436
1204,제주특별자치도 제주시 서해안로 452,어영공원맞은편,33.51789,126.487956
1205,제주특별자치도 제주시 용해로 58-25,615비행대 관사,33.511398,126.501806
1206,제주특별자치도 제주시 용문로14길 14,,33.507098,126.510337
1207,제주특별자치도 제주시 용문로18길 53 서측,문화재 터 옆 주차장,33.503505,126.510362
1208,제주특별자치도 제주시 용문로18길 53 서측,삼영교통남서측길,33.505574,126.500883
1209,제주특별자치도 제주시 용담2동 730-3,,33.505574,126.500883
1210,제주특별자치도 제주시 임항로 8,공영주차장,33.516491,126.5253021
1211,제주특별자치도 제주시 중앙로1길 33서축,GS탑동아람점 뒤,33.5162354,126.5284396
1212,제주특별자치도 제주시 서부두길10,횟집거리해경파출소앞,33.5173,126.527868
1213,제주특별자치도 제주시 임항로71-7 동측,30년해장국 인근,33.5172404,126.5319831
1214,제주특별자치도 제주시 산지로1-4동측,산지 변전소옆,33.516419,126.531684
1215,제주특별자치도 제주시 임항로287옆,백록담주요소 북측,33.5151921,126.5387791
1216,제주특별자치도 제주시 만덕로4길 10-1옆,주민센터 뒤쪽,33.5149091,126.5309376
1217,제주특별자치도 제주시 만덕로3길 2앞,노동의원 맞은편,33.5148838,126.5322995
1218,제주특별자치도 제주시 만덕로3길 19앞,우일아파트 앞,33.5150723,126.5381773
1219,제주특별자치도 제주시 연무정동2길 13옆,동초등학교 후문,33.5146082,126.5338454
1220,제주특별자치도 제주시 연무정동길 19앞,동초등학교 후문 동측사거리,33.5150012,126.534519
1221,제주특별자치도 제주시 연무정길 32 앞,현대아파트 상가 앞,33.5164353,126.535355
1222,제주특별자치도 제주시 사라봉9길21 앞,(구)출입국관리사무소뒤,33.5161775,126.5393857
1223,제주특별자치도 제주시 칠머리길15-1 북측,칠머리주차장,33.5179697,126.53571
1224,제주특별자치도 제주시 연무정길6앞,형제현수막 앞,33.5170619,126.5377025
1225,제주특별자치도 제주시 동문로95 북측,여상후문,33.5140674,126.5369069
1226,제주특별자치도 제주시 임항로 286앞,미듬하나로아파트 앞,33.5154335,126.5381443
1227,제주특별자치도 제주시 동대북길1 앞,신천지호텔 동측,33.5177114,126.53819
1228,제주특별자치도 제주시 사라봉7길 5앞,다이아나 호텔후문,33.5175637,126.5399673
1229,제주특별자치도 제주시 임항로235앞,한도맨션 앞,33.5183627,126.5412821
1230,제주특별자치도 제주시 사라봉7길14 동측,사라봉 어린이공원,33.5175637,126.5399673
1231,제주특별자치도 제주시 사라봉1길 50,광덕아파트 동측,33.5145223,126.5411561
1232,제주특별자치도 제주시 사라봉1길 42앞,광덕아파트 동북측,33.5151068,126.5412507
1233,제주특별자치도 제주시 건화길18,건화마을,33.5136465,126.5516463
1234,제주특별자치도 제주시 임항로146,항만119센터앞,33.5201279,126.5393656
1235,제주특별자치도 제주시 임항로37,수협어시장,33.5167949,126.5287068
1236,제주특별자치도 제주시 임항로242서측,금아빌라 서측,33.5185531,126.5403037
1237,제주특별자치도 제주시 임항로191,국제여객터미널,33.5227169,126.5434748
1238,제주특별자치도 제주시 동문로169,사라봉축구장,33.5132456,126.544825
1239,제주특별자치도 제주시 사라봉동길25,국민체육센터,33.5146274,126.544825
1240,제주특별자치도 제주시 사라봉동길30,우당도서관,33.5152251,126.5485633
1241,제주특별자치도 제주시 일주동로17,국립제주박물관,33.5139974,126.5489702
1242,제주특별자치도 제주시 임항로191,해경함정(7부두안쪽),33.5227169,126.5434748
1243,제주특별자치도 제주시 임항로128,해양수산관리단,33.5192613,126.5375945
1244,제주특별자치도 제주시 임항로 111,제주항연안여객터미널,33.519552,126.5349557
1245,제주특별자치도 제주시 임항로85,경비안전서 함정부두,33.5177457,126.5326279
1246,제주특별자치도 제주시 삼사석길45,청룡체육관앞,33.522537,126.569567
1247,제주특별자치도 제주시 진동로 64,동마을회관앞,33.524637,126.567371
1248,제주특별자치도 제주시 진남로8길41,화북아파트옆,33.522312,126.566619
1249,제주특별자치도 제주시 진남로8길50,청풍맨션앞,33.52316,126.566253
1250,제주특별자치도 제주시 진남로49,청풍대앞,33.523312,126.565451
1251,제주특별자치도 제주시 금산5길24-3,화북포구앞,33.525099,126.564436
1252,제주특별자치도 제주시 금산5길41,서마을해녀탈의장옆,33.52609,126.564146
1253,제주특별자치도 제주시 금산3길5-1,전원아파트옆,33.524084,126.563351
1254,제주특별자치도 제주시 금산길26,금산마을회관앞,33.524358,126.562583
1255,제주특별자치도 제주시 진남로15,백향식당옆,33.522734,126.561678
1256,제주특별자치도 제주시 진남로8길2,화북농협뒤,33.519505,126.567615
1257,제주특별자치도 제주시 진동로3길30,올래마트뒤,33.520196,126.566457
1258,제주특별자치도 제주시 진남로6길 35,화북교회밑,33.521908,126.565472
1259,제주특별자치도 제주시 곤을길23,동태탕앞,33.522908,126.559632
1260,제주특별자치도 제주시 진남로4길10,화북주민센터북측,33.520593,126.565173
1261,제주특별자치도 제주시 진동로1길3,대원주택앞,33.51933,126.56458
1262,제주특별자치도 제주시 진동로5길9,망동산앞,33.521176,126.564484
1263,제주특별자치도 제주시 진서로28,삼다연립앞,33.52099,126.563045
